mid,time_stamp,from_uid,to_uid,content
72300,2021-10-07 14:22:55,1822,459,
72301,2021-09-15 17:35:32,4011,1737,
72302,2021-10-07 22:24:37,6816,3145,
72303,2021-11-08 15:26:49,3272,2013,
72304,2021-11-01 08:42:06,1906,7457,
72305,2021-11-21 19:04:06,2338,5715,
72306,2021-10-05 22:28:28,6689,8645,
72307,2021-09-15 13:05:35,4074,449,
72308,2021-11-28 17:24:24,566,7110,
72309,2021-12-02 07:24:19,6358,1129,
72310,2021-09-04 19:42:03,2627,6538,
72311,2021-10-14 04:04:51,9267,6669,
72312,2021-09-04 11:45:52,2675,4740,
72313,2021-11-15 15:21:16,2155,8577,
72314,2021-10-16 11:10:38,2974,2904,
72315,2021-09-19 06:57:06,1841,8798,
72316,2021-12-06 09:01:46,4221,8066,
72317,2021-10-06 18:44:20,1916,3657,
72318,2021-10-25 20:45:39,6914,3767,
72319,2021-10-18 04:36:53,1302,8406,
72320,2021-10-11 20:26:50,9951,1483,
72321,2021-11-27 17:08:37,2519,9884,
72322,2021-09-18 18:19:58,160,1958,
72323,2021-11-19 12:59:37,2998,6775,
72324,2021-11-27 06:57:05,5691,1475,
72325,2021-09-24 21:16:50,7632,247,
72326,2021-11-03 01:00:33,840,5628,
72327,2021-10-29 04:24:16,5875,5005,
72328,2021-12-09 21:13:29,4284,1530,
72329,2021-11-15 19:54:10,3873,459,
72330,2021-09-12 14:47:51,1018,2538,
72331,2021-09-18 14:44:12,5640,9750,
72332,2021-09-08 22:23:15,9034,4834,
72333,2021-09-19 21:11:09,8500,5428,
72334,2021-12-08 16:12:40,1802,9010,
72335,2021-11-23 13:35:03,6133,1536,
72336,2021-09-11 22:37:08,701,2521,
72337,2021-11-07 06:23:17,3961,2137,
72338,2021-09-09 21:51:49,3187,3080,
72339,2021-10-01 13:24:53,6347,6269,
72340,2021-11-30 20:36:23,786,7190,
72341,2021-10-26 05:44:20,6658,1782,
72342,2021-12-12 14:26:48,3627,7873,
72343,2021-09-13 13:41:32,2628,6813,
72344,2021-09-26 11:09:11,9116,5538,
72345,2021-10-03 22:07:33,759,6651,
72346,2021-12-12 15:28:37,2533,3167,
72347,2021-10-25 03:40:11,3793,3645,
72348,2021-12-09 00:59:28,8790,6909,
72349,2021-10-28 22:13:40,9405,3948,
72350,2021-09-05 05:01:06,2721,6563,
72351,2021-11-06 07:31:10,7532,6335,
72352,2021-11-17 00:04:03,8918,736,
72353,2021-09-07 13:55:29,8513,2163,
72354,2021-10-15 09:50:11,6692,2405,
72355,2021-10-13 08:09:45,3936,130,
72356,2021-11-18 13:08:22,2096,5277,
72357,2021-09-12 04:36:18,5206,4213,
72358,2021-11-24 00:22:49,3988,5533,
72359,2021-11-17 12:03:43,8442,8530,
72360,2021-10-15 08:42:01,5797,7278,
72361,2021-10-04 12:09:21,5331,710,
72362,2021-11-27 11:44:36,8680,9037,
72363,2021-09-19 12:22:35,323,6816,
72364,2021-11-09 10:37:42,4211,1450,
72365,2021-09-23 16:04:36,9947,9809,
72366,2021-10-16 18:09:29,751,8942,
72367,2021-10-07 05:03:17,5837,975,
72368,2021-11-30 06:23:02,1065,6498,
72369,2021-10-20 00:45:12,9220,704,
72370,2021-10-06 10:55:42,4853,4248,
72371,2021-10-14 15:29:30,1286,2833,
72372,2021-12-12 12:18:37,8928,4467,
72373,2021-11-24 22:10:00,8821,2758,
72374,2021-10-11 08:46:38,7143,5495,
72375,2021-11-21 05:21:39,4556,1384,
72376,2021-10-04 22:39:54,3467,1237,
72377,2021-09-09 19:07:33,4117,3282,
72378,2021-12-04 13:17:25,5596,4354,
72379,2021-09-19 09:56:07,9477,2008,
72380,2021-11-15 01:01:31,6021,3600,
72381,2021-10-25 03:45:47,9643,9436,
72382,2021-09-25 20:35:20,359,3446,
72383,2021-10-12 19:39:32,5800,5321,
72384,2021-09-04 10:14:53,3504,5225,
72385,2021-12-05 17:03:33,4942,518,
72386,2021-09-21 01:07:18,956,7089,
72387,2021-10-01 12:09:14,7373,4746,
72388,2021-09-04 13:06:45,5451,2895,
72389,2021-12-10 02:38:00,8659,9526,
72390,2021-09-20 15:55:24,532,9162,
72391,2021-09-24 17:01:08,6818,1861,
72392,2021-11-25 04:28:41,2500,2901,
72393,2021-09-24 19:46:42,3302,6370,
72394,2021-11-17 03:28:34,4986,8982,
72395,2021-10-24 20:06:01,8957,1020,
72396,2021-10-06 17:31:41,4237,2264,
72397,2021-10-30 22:39:01,4334,1072,
72398,2021-10-20 16:52:18,5162,5110,
72399,2021-10-07 15:24:16,8299,8457,
72400,2021-11-17 00:58:18,5084,1627,
72401,2021-10-29 10:24:06,9744,3422,
72402,2021-11-23 09:15:05,6615,6217,
72403,2021-10-10 03:10:52,7073,6797,
72404,2021-09-23 05:59:20,1248,4842,
72405,2021-11-24 10:08:39,9345,6144,
72406,2021-11-10 02:16:24,8938,1787,
72407,2021-09-16 08:00:34,3559,962,
72408,2021-10-27 04:54:01,2961,6899,
72409,2021-10-28 18:15:12,1168,5397,
72410,2021-12-07 23:57:46,7677,8425,
72411,2021-09-11 16:04:41,1609,1530,
72412,2021-11-20 19:21:01,4277,1810,
72413,2021-12-08 21:21:30,9254,6122,
72414,2021-11-22 12:56:03,3781,6442,
72415,2021-12-05 17:39:07,2130,3632,
72416,2021-10-10 14:26:20,1352,6968,
72417,2021-09-27 13:25:20,4171,9239,
72418,2021-11-07 17:10:33,5165,2677,
72419,2021-09-26 18:22:53,4280,5300,
72420,2021-09-12 22:51:15,2512,507,
72421,2021-10-09 23:26:01,637,8647,
72422,2021-11-25 02:37:59,9814,9207,
72423,2021-11-26 19:35:28,37,9532,
72424,2021-11-15 10:54:38,5613,1859,
72425,2021-10-01 15:47:51,2136,7087,
72426,2021-10-18 09:20:29,5748,8225,
72427,2021-09-26 08:38:13,4363,6119,
72428,2021-09-11 14:19:44,6503,4376,
72429,2021-11-07 23:43:24,4843,8335,
72430,2021-12-03 11:00:49,3355,5882,
72431,2021-09-07 05:36:39,1608,969,
72432,2021-09-04 01:31:28,5568,9230,
72433,2021-09-26 19:12:43,1054,4027,
72434,2021-10-10 11:56:32,748,524,
72435,2021-10-14 14:17:34,212,555,
72436,2021-11-27 05:54:58,2532,6050,
72437,2021-09-09 18:27:14,199,8434,
72438,2021-11-08 06:21:09,9396,5223,
72439,2021-09-16 11:41:26,5622,4772,
72440,2021-11-26 01:37:49,4004,3562,
72441,2021-09-17 22:01:38,6010,2794,
72442,2021-09-07 12:17:10,4992,3938,
72443,2021-09-28 00:03:06,7199,6001,
72444,2021-10-14 14:31:39,1815,2675,
72445,2021-11-16 12:27:50,5283,2703,
72446,2021-09-18 20:56:02,6021,8697,
72447,2021-09-29 21:14:19,6927,9024,
72448,2021-09-05 20:51:54,7348,1471,
72449,2021-10-27 05:57:34,2809,1579,
72450,2021-10-22 14:20:25,7877,1765,
72451,2021-10-08 07:41:31,150,8618,
72452,2021-10-10 05:25:28,2859,7628,
72453,2021-09-23 06:43:47,1957,8981,
72454,2021-11-12 18:29:25,8078,3096,
72455,2021-10-19 20:55:10,4090,9731,
72456,2021-11-19 05:11:08,4212,4067,
72457,2021-10-04 14:48:24,9942,2884,
72458,2021-09-18 12:28:50,1604,362,
72459,2021-11-18 18:40:36,6059,2158,
72460,2021-09-14 17:06:44,5731,4946,
72461,2021-09-26 09:27:52,6795,5446,
72462,2021-11-07 20:30:25,7836,8542,
72463,2021-10-28 23:32:18,9461,3575,
72464,2021-09-21 13:06:12,3042,3036,
72465,2021-10-29 02:04:50,3649,1776,
72466,2021-10-25 22:30:49,7210,5133,
72467,2021-10-07 05:08:27,4094,4770,
72468,2021-11-30 17:10:12,4832,5563,
72469,2021-11-23 21:07:30,5568,4832,
72470,2021-11-14 01:32:27,5418,3158,
72471,2021-11-25 17:01:04,1590,7181,
72472,2021-10-30 19:46:59,4332,4956,
72473,2021-10-07 03:56:24,4115,6053,
72474,2021-12-10 02:28:54,2178,826,
72475,2021-09-28 21:34:58,3014,403,
72476,2021-10-20 01:39:14,9922,5969,
72477,2021-12-01 21:38:10,7470,4376,
72478,2021-11-25 23:18:43,9560,4103,
72479,2021-11-17 15:28:04,6254,5785,
72480,2021-10-04 00:42:22,6893,4722,
72481,2021-11-02 19:28:05,3224,7011,
72482,2021-12-04 05:55:21,7818,7531,
72483,2021-09-04 06:21:37,5684,2363,
72484,2021-10-04 14:04:07,6148,4841,
72485,2021-11-07 10:47:37,2744,7862,
72486,2021-11-24 16:46:22,5339,3066,
72487,2021-09-22 05:53:12,7927,7768,
72488,2021-09-13 18:37:23,3199,8605,
72489,2021-09-06 08:56:45,1903,144,
72490,2021-09-08 02:36:41,2328,6105,
72491,2021-12-10 22:14:41,5811,7012,
72492,2021-11-04 06:31:15,6272,4710,
72493,2021-11-11 18:56:04,3325,1524,
72494,2021-09-26 06:14:09,1897,4184,
72495,2021-10-13 15:36:20,1058,7849,
72496,2021-10-21 16:24:45,1501,2648,
72497,2021-11-01 12:09:05,4733,7076,
72498,2021-09-25 08:35:12,4990,6539,
72499,2021-11-08 18:26:31,3586,4793,
72500,2021-10-04 20:17:26,7009,2967,
72501,2021-09-27 17:09:08,2100,1261,
72502,2021-09-11 14:01:36,6127,2340,
72503,2021-11-24 01:49:27,6335,3370,
72504,2021-12-06 11:10:34,4979,2544,
72505,2021-09-24 11:01:30,4171,6710,
72506,2021-11-14 05:51:09,6442,4557,
72507,2021-10-25 21:26:58,8406,3012,
72508,2021-09-29 21:23:53,2471,819,
72509,2021-10-22 08:25:36,4233,5248,
72510,2021-12-06 08:31:07,6574,3467,
72511,2021-09-18 00:25:43,640,40,
72512,2021-11-27 09:06:35,4265,7715,
72513,2021-10-10 20:40:26,6141,1626,
72514,2021-10-19 15:28:40,9596,3005,
72515,2021-10-13 04:46:03,3837,1292,
72516,2021-11-26 17:18:01,319,9815,
72517,2021-10-25 22:31:02,1922,1822,
72518,2021-09-24 23:06:55,8336,1906,
72519,2021-11-13 15:08:14,6042,3006,
72520,2021-10-28 06:08:25,6722,2749,
72521,2021-11-05 19:20:14,6452,8474,
72522,2021-09-07 18:52:51,6759,9517,
72523,2021-10-07 08:31:00,4440,6926,
72524,2021-09-06 06:23:33,6530,4873,
72525,2021-10-22 08:05:13,5118,7413,
72526,2021-10-18 07:37:23,6143,2837,
72527,2021-10-25 23:41:01,8811,8275,
72528,2021-10-05 04:29:13,3006,2006,
72529,2021-09-12 15:38:45,4066,2715,
72530,2021-10-14 13:57:14,2338,2566,
72531,2021-09-17 11:27:12,1879,7091,
72532,2021-09-16 00:43:33,1948,7226,
72533,2021-09-24 08:08:54,8504,3967,
72534,2021-11-17 01:51:15,366,3559,
72535,2021-09-22 16:35:12,976,7947,
72536,2021-10-25 01:24:25,5259,8814,
72537,2021-10-15 23:02:56,6250,776,
72538,2021-09-10 12:52:03,2445,9109,
72539,2021-10-09 09:19:15,6641,190,
72540,2021-09-21 06:33:53,5943,1050,
72541,2021-09-25 04:27:15,402,1403,
72542,2021-12-07 00:40:42,1775,4748,
72543,2021-11-15 19:38:50,6188,5911,
72544,2021-10-27 14:42:31,8212,6164,
72545,2021-11-08 04:55:43,4864,1097,
72546,2021-10-02 10:06:15,8811,8186,
72547,2021-10-17 21:38:59,5474,1435,
72548,2021-11-28 11:43:02,4187,3769,
72549,2021-11-05 12:52:52,1519,5660,
72550,2021-10-06 12:05:07,6321,5927,
72551,2021-09-18 20:39:02,1000,796,
72552,2021-11-30 05:02:09,6482,650,
72553,2021-11-02 22:32:47,6041,7194,
72554,2021-09-10 07:46:48,4103,5988,
72555,2021-09-20 13:23:13,4287,1238,
72556,2021-11-19 22:57:54,4429,4388,
72557,2021-12-02 22:25:09,5478,4545,
72558,2021-11-10 21:11:21,3828,3315,
72559,2021-09-29 07:51:45,4546,1791,
72560,2021-09-09 23:02:33,9970,1297,
72561,2021-10-14 20:07:59,2621,9363,
72562,2021-11-25 07:21:40,848,762,
72563,2021-09-16 02:44:28,2520,7756,
72564,2021-10-19 12:02:41,2029,1650,
72565,2021-12-12 12:50:46,8491,7931,
72566,2021-11-07 17:00:45,7467,1714,
72567,2021-10-02 11:38:48,1087,3221,
72568,2021-10-25 12:21:33,3278,4691,
72569,2021-12-02 15:35:51,8601,665,
72570,2021-11-08 07:07:12,2411,7479,
72571,2021-12-02 21:36:19,6408,3414,
72572,2021-09-18 14:13:53,1622,4170,
72573,2021-10-16 05:02:47,1748,9836,
72574,2021-09-18 03:05:20,512,7181,
72575,2021-10-07 05:52:23,1982,8010,
72576,2021-10-23 06:38:01,744,4408,
72577,2021-11-28 17:17:47,834,6702,
72578,2021-10-26 01:00:24,3180,7000,
72579,2021-11-09 10:59:36,2312,8400,
72580,2021-09-17 06:00:31,770,493,
72581,2021-09-10 19:05:36,9858,9655,
72582,2021-12-09 06:20:47,8243,8104,
72583,2021-12-06 20:44:22,1960,7359,
72584,2021-09-22 00:54:31,9010,3950,
72585,2021-10-01 17:52:46,4541,1080,
72586,2021-10-25 23:43:09,9237,8989,
72587,2021-11-26 12:17:37,8866,554,
72588,2021-10-07 15:03:16,7976,5387,
72589,2021-11-10 17:47:37,9171,3780,
72590,2021-09-24 12:07:44,531,7492,
72591,2021-09-16 02:29:58,1584,9524,
72592,2021-10-07 19:22:39,6480,7538,
72593,2021-11-01 10:23:00,1633,6256,
72594,2021-12-09 08:47:13,6231,4368,
72595,2021-11-10 09:40:10,9148,9657,
72596,2021-12-01 18:09:05,561,5013,
72597,2021-09-13 20:01:48,351,8104,
72598,2021-09-15 10:15:08,4404,2013,
72599,2021-09-27 23:30:15,9263,5342,
72600,2021-11-04 13:00:40,2795,7963,
72601,2021-09-21 13:32:30,1679,9000,
72602,2021-09-19 06:02:50,994,2212,
72603,2021-09-20 04:19:52,7047,8099,
72604,2021-10-30 20:15:07,4407,1582,
72605,2021-09-08 20:51:13,8853,4922,
72606,2021-10-31 22:20:06,2906,5544,
72607,2021-12-02 19:18:51,1083,3358,
72608,2021-11-24 01:16:54,6772,9541,
72609,2021-12-09 03:28:27,8315,1191,
72610,2021-12-06 18:42:35,6527,3703,
72611,2021-10-25 04:05:37,5841,7264,
72612,2021-10-04 13:03:39,9979,6124,
72613,2021-09-30 07:11:17,2578,3781,
72614,2021-10-04 04:32:44,2435,5556,
72615,2021-09-22 14:50:12,3514,345,
72616,2021-10-19 20:28:06,3776,5895,
72617,2021-09-12 23:50:29,6361,9510,
72618,2021-10-10 13:18:21,1654,1099,
72619,2021-11-13 21:58:21,1519,2683,
72620,2021-09-26 04:29:13,1181,7361,
72621,2021-09-19 02:59:43,9227,5233,
72622,2021-10-08 18:21:46,1119,9677,
72623,2021-11-01 00:26:31,9780,3799,
72624,2021-09-10 17:06:22,7898,8210,
72625,2021-10-07 12:26:18,1702,4419,
72626,2021-11-11 06:15:37,7809,6896,
72627,2021-10-30 17:42:00,8482,4385,
72628,2021-11-08 10:28:58,643,6266,
72629,2021-10-31 22:47:36,9530,5794,
72630,2021-11-28 21:27:45,3592,7530,
72631,2021-09-20 09:28:59,639,5596,
72632,2021-10-06 03:00:30,2562,2754,
72633,2021-10-22 00:35:50,816,7597,
72634,2021-11-01 16:40:36,8928,6383,
72635,2021-09-04 23:01:56,75,923,
72636,2021-10-19 21:30:10,3612,9591,
72637,2021-10-30 00:10:32,8298,2985,
72638,2021-11-04 04:40:30,3993,4125,
72639,2021-12-01 10:03:35,3492,6103,
72640,2021-10-15 15:25:37,5485,772,
72641,2021-09-18 16:10:54,3790,1902,
72642,2021-10-09 06:43:05,1715,5292,
72643,2021-10-20 06:28:08,7444,5809,
72644,2021-11-07 07:04:01,8822,5159,
72645,2021-11-03 21:14:31,5987,7643,
72646,2021-10-17 06:12:32,7053,387,
72647,2021-09-04 01:50:24,580,2609,
72648,2021-11-15 03:33:12,7921,1153,
72649,2021-12-10 14:29:46,5133,2002,
72650,2021-10-29 07:46:38,9640,8057,
72651,2021-10-22 03:39:39,6921,1574,
72652,2021-10-23 05:56:02,1987,6732,
72653,2021-11-08 19:19:22,8877,208,
72654,2021-11-13 19:43:48,9654,9169,
72655,2021-09-28 13:18:54,599,8573,
72656,2021-10-18 19:21:33,7326,6080,
72657,2021-09-07 21:15:12,9382,5771,
72658,2021-10-24 19:21:58,4575,7808,
72659,2021-09-26 08:34:48,1971,7787,
72660,2021-12-12 07:38:49,7764,3155,
72661,2021-11-13 19:48:53,4749,6699,
72662,2021-09-04 02:37:30,1433,7597,
72663,2021-09-12 15:16:23,9436,8256,
72664,2021-11-22 16:27:51,1100,3957,
72665,2021-10-20 06:38:48,4821,8528,
72666,2021-09-21 17:17:32,1687,6446,
72667,2021-11-04 02:40:13,5845,8954,
72668,2021-10-01 02:05:07,5037,6568,
72669,2021-12-04 16:24:25,4874,2392,
72670,2021-11-12 13:52:48,425,6243,
72671,2021-11-19 19:35:56,9457,6260,
72672,2021-10-12 09:18:37,9158,8385,
72673,2021-11-13 06:58:18,5111,3554,
72674,2021-09-14 18:48:55,9475,7059,
72675,2021-11-26 06:23:47,6946,598,
72676,2021-10-12 22:59:14,7374,4072,
72677,2021-10-30 05:22:51,5946,6099,
72678,2021-11-12 00:27:47,4173,5675,
72679,2021-10-24 04:10:04,4760,901,
72680,2021-11-17 17:29:10,3608,2812,
72681,2021-10-15 15:37:17,9561,7409,
72682,2021-11-16 07:34:57,1966,1553,
72683,2021-10-30 14:44:58,5663,588,
72684,2021-09-21 09:34:39,7390,2145,
72685,2021-10-30 06:32:57,7413,7489,
72686,2021-10-07 09:21:43,3807,528,
72687,2021-11-19 20:12:31,1792,4034,
72688,2021-11-01 17:24:26,7773,9408,
72689,2021-10-14 12:18:07,7216,3347,
72690,2021-10-06 07:57:44,7654,5642,
72691,2021-10-09 13:56:36,872,7268,
72692,2021-10-04 17:31:24,4071,7774,
72693,2021-10-26 08:57:56,3350,6738,
72694,2021-09-21 10:08:49,2437,7567,
72695,2021-10-03 02:45:02,2961,3050,
72696,2021-12-01 15:46:04,4416,1669,
72697,2021-12-10 14:28:06,2862,8774,
72698,2021-09-05 16:25:37,6741,8588,
72699,2021-10-23 13:21:46,3062,3705,
72700,2021-09-30 06:00:36,4872,4618,
72701,2021-09-06 22:46:18,5223,2914,
72702,2021-12-10 16:21:09,5452,3215,
72703,2021-10-05 08:10:03,8110,1413,
72704,2021-12-10 15:50:59,3010,4233,
72705,2021-11-28 00:04:26,6139,8440,
72706,2021-09-09 19:27:06,9417,4998,
72707,2021-12-01 18:13:11,2521,2915,
72708,2021-10-28 09:02:13,5132,8379,
72709,2021-10-11 08:16:50,4231,6132,
72710,2021-11-08 14:00:01,9391,4664,
72711,2021-09-13 03:11:56,8679,4601,
72712,2021-10-13 16:18:05,544,5552,
72713,2021-12-03 16:44:44,872,453,
72714,2021-10-23 00:49:01,5467,623,
72715,2021-09-20 19:35:55,9161,4510,
72716,2021-11-26 16:47:55,2408,3206,
72717,2021-10-03 00:18:58,6375,6465,
72718,2021-09-12 18:13:30,8245,3001,
72719,2021-11-15 20:44:27,5874,711,
72720,2021-10-29 18:41:23,7443,8020,
72721,2021-10-24 01:21:23,4320,4307,
72722,2021-09-21 04:08:45,4162,9417,
72723,2021-12-03 10:20:09,242,1749,
72724,2021-11-14 01:46:54,2151,3926,
72725,2021-09-17 01:08:30,437,329,
72726,2021-09-08 09:16:28,6053,4879,
72727,2021-10-13 20:30:54,1484,829,
72728,2021-10-29 08:44:17,8801,8341,
72729,2021-11-15 22:59:49,6144,3619,
72730,2021-11-13 00:16:48,6890,3256,
72731,2021-11-03 16:59:39,2564,8607,
72732,2021-10-20 14:49:39,62,5512,
72733,2021-12-11 19:48:07,825,9878,
72734,2021-11-08 00:04:32,7259,3760,
72735,2021-10-19 12:38:48,3253,1576,
72736,2021-09-20 19:59:06,8432,6975,
72737,2021-11-26 19:26:11,2990,26,
72738,2021-10-09 22:58:15,5599,7555,
72739,2021-09-27 18:25:47,8194,9899,
72740,2021-09-05 12:09:07,2253,7591,
72741,2021-10-31 00:07:48,4544,3107,
72742,2021-11-20 09:54:03,8531,15,
72743,2021-09-28 05:40:58,1459,1375,
72744,2021-09-10 12:56:56,8102,2475,
72745,2021-10-29 19:43:14,2441,8381,
72746,2021-11-16 18:47:21,4436,4732,
72747,2021-09-07 07:03:42,9738,8381,
72748,2021-12-11 15:25:01,5524,5746,
72749,2021-11-07 04:30:09,934,545,
72750,2021-11-14 10:20:38,8318,4565,
72751,2021-09-28 00:42:38,616,5049,
72752,2021-09-25 08:35:16,7280,9811,
72753,2021-09-16 05:28:18,4462,6681,
72754,2021-09-26 21:00:30,9828,8530,
72755,2021-11-29 18:52:56,4110,5962,
72756,2021-09-06 06:39:16,1402,8811,
72757,2021-10-19 08:51:20,2986,7661,
72758,2021-12-08 13:05:02,6557,7920,
72759,2021-10-28 14:54:56,9330,9707,
72760,2021-11-03 02:29:54,4069,3740,
72761,2021-09-13 02:52:57,7831,3225,
72762,2021-11-22 16:29:04,7191,2987,
72763,2021-11-21 04:50:47,6149,1176,
72764,2021-09-14 08:04:53,3070,1335,
72765,2021-11-22 01:16:36,1685,8603,
72766,2021-10-10 10:59:18,7987,92,
72767,2021-10-23 01:44:39,5522,2623,
72768,2021-09-16 12:29:07,621,7984,
72769,2021-12-09 03:20:22,9841,1522,
72770,2021-11-27 23:18:51,4790,2024,
72771,2021-10-23 14:39:14,8976,9257,
72772,2021-12-11 12:08:59,1501,3679,
72773,2021-10-28 09:38:21,5585,7138,
72774,2021-10-15 17:07:23,8681,1568,
72775,2021-09-21 21:41:30,6503,4833,
72776,2021-10-05 13:50:26,7895,6138,
72777,2021-09-16 16:26:24,8762,2173,
72778,2021-10-19 17:00:42,8915,4392,
72779,2021-12-05 17:25:35,6611,8317,
72780,2021-11-25 00:39:04,5743,5474,
72781,2021-11-24 08:09:50,2215,9380,
72782,2021-10-04 20:23:23,6694,5402,
72783,2021-09-18 09:43:09,5191,973,
72784,2021-10-28 18:34:43,7111,5679,
72785,2021-10-17 18:54:37,1690,5082,
72786,2021-09-05 23:54:23,7015,2010,
72787,2021-10-31 06:04:39,7044,8348,
72788,2021-09-17 01:36:39,4408,4136,
72789,2021-09-25 17:13:21,4027,738,
72790,2021-10-12 10:03:11,6828,3908,
72791,2021-10-11 05:48:35,9474,9291,
72792,2021-10-12 17:56:01,2533,4427,
72793,2021-09-30 08:59:32,1433,4629,
72794,2021-09-29 18:16:58,4106,7023,
72795,2021-11-29 21:52:38,3471,8826,
72796,2021-10-22 21:42:46,7934,4493,
72797,2021-12-05 00:06:37,7590,6993,
72798,2021-12-06 04:40:57,2726,8394,
72799,2021-11-16 00:53:46,5141,5729,
72800,2021-10-09 15:51:10,9134,1223,
72801,2021-09-22 19:37:27,934,9105,
72802,2021-11-18 20:20:34,9812,8607,
72803,2021-12-03 16:26:17,6199,2185,
72804,2021-10-19 19:59:26,9201,1290,
72805,2021-09-09 23:14:32,9159,2919,
72806,2021-11-04 15:43:20,8844,6263,
72807,2021-10-30 23:37:54,4363,6597,
72808,2021-10-04 14:58:18,8281,8406,
72809,2021-10-26 11:43:38,8941,1175,
72810,2021-11-12 06:34:52,779,981,
72811,2021-10-14 03:34:17,9256,5305,
72812,2021-12-01 20:55:38,7631,2550,
72813,2021-12-05 15:03:12,6890,706,
72814,2021-11-22 10:18:36,6966,9218,
72815,2021-09-28 17:24:49,8937,3136,
72816,2021-12-03 13:42:29,914,8735,
72817,2021-12-06 06:12:58,3996,751,
72818,2021-10-06 19:03:12,8433,9786,
72819,2021-11-26 14:37:02,2777,6707,
72820,2021-11-03 15:09:26,3084,7718,
72821,2021-10-14 10:58:53,8522,3192,
72822,2021-11-08 03:39:10,7261,4177,
72823,2021-09-17 12:18:29,4538,5709,
72824,2021-09-17 02:43:09,4814,1713,
72825,2021-10-19 23:15:09,6541,8131,
72826,2021-11-04 06:30:40,5221,7971,
72827,2021-11-04 22:39:42,3334,9945,
72828,2021-12-01 15:56:25,3621,6897,
72829,2021-09-07 00:40:58,4789,5116,
72830,2021-10-28 23:36:21,5614,8455,
72831,2021-09-08 11:03:38,5829,9606,
72832,2021-11-26 03:33:55,1493,1067,
72833,2021-11-17 03:05:07,3973,9405,
72834,2021-10-09 18:56:42,6770,9625,
72835,2021-10-06 15:06:38,9033,6304,
72836,2021-12-04 00:05:42,8212,7064,
72837,2021-11-20 04:34:32,6177,2214,
72838,2021-10-20 10:25:00,268,2738,
72839,2021-11-14 08:23:48,3661,6737,
72840,2021-09-07 17:37:24,8015,478,
72841,2021-12-09 15:55:01,6459,3228,
72842,2021-10-21 12:59:54,9856,7054,
72843,2021-10-23 01:37:25,7760,9388,
72844,2021-11-25 03:03:58,9867,3082,
72845,2021-11-24 08:51:30,4066,7666,
72846,2021-09-19 02:19:11,8722,2291,
72847,2021-10-18 11:00:03,1069,3213,
72848,2021-09-10 14:07:29,8184,8174,
72849,2021-09-16 22:24:02,8113,6792,
72850,2021-12-07 05:04:18,2613,1637,
72851,2021-09-07 23:02:11,3848,9655,
72852,2021-11-02 23:06:53,3806,9391,
72853,2021-12-04 15:39:14,164,9586,
72854,2021-10-11 03:58:19,999,5466,
72855,2021-10-28 18:24:45,7209,2929,
72856,2021-11-12 10:53:43,9059,8432,
72857,2021-10-27 21:04:29,9604,9796,
72858,2021-10-03 22:09:14,4201,436,
72859,2021-11-09 02:10:52,5410,3162,
72860,2021-09-13 01:22:34,8269,3080,
72861,2021-11-28 03:58:15,7384,2094,
72862,2021-10-28 12:49:30,1910,9000,
72863,2021-11-26 14:44:58,2,2835,
72864,2021-10-05 05:44:39,5853,1320,
72865,2021-12-01 02:37:13,917,5082,
72866,2021-09-13 17:45:21,7017,6877,
72867,2021-10-21 01:35:47,5723,2122,
72868,2021-11-29 14:24:07,2261,1060,
72869,2021-10-13 10:21:26,8006,8609,
72870,2021-12-05 07:55:40,385,4391,
72871,2021-11-14 02:59:15,612,71,
72872,2021-09-07 01:10:09,2854,3068,
72873,2021-10-01 01:35:42,9023,2937,
72874,2021-11-05 19:26:12,6528,675,
72875,2021-11-30 18:13:02,762,6986,
72876,2021-10-24 14:33:02,1654,188,
72877,2021-10-02 14:33:25,9237,4884,
72878,2021-11-06 05:46:21,8393,4134,
72879,2021-12-10 08:51:56,5060,9442,
72880,2021-09-24 09:30:50,7145,6464,
72881,2021-09-18 20:25:41,9264,1265,
72882,2021-09-07 21:48:59,8358,777,
72883,2021-10-27 09:04:58,7684,8483,
72884,2021-10-10 23:03:56,3936,3827,
72885,2021-11-28 12:05:32,4068,5964,
72886,2021-11-19 14:02:14,8198,3387,
72887,2021-10-29 20:50:27,5485,2603,
72888,2021-11-08 14:06:57,9248,124,
72889,2021-09-12 02:52:45,8584,931,
72890,2021-11-08 16:43:51,8072,6143,
72891,2021-12-05 12:49:36,5306,6014,
72892,2021-12-04 01:32:57,3203,6099,
72893,2021-11-14 01:18:44,5796,9134,
72894,2021-11-15 21:45:14,9171,4789,
72895,2021-09-28 22:12:55,643,1519,
72896,2021-09-13 22:08:09,1610,7253,
72897,2021-10-17 10:12:49,9106,5699,
72898,2021-11-24 05:51:35,9406,6565,
72899,2021-09-22 15:02:29,174,5147,
72900,2021-10-20 14:43:19,565,1263,
72901,2021-10-31 19:52:56,4920,3600,
72902,2021-09-29 06:59:34,8537,581,
72903,2021-11-24 04:22:05,1948,3294,
72904,2021-09-11 19:19:49,6244,5746,
72905,2021-09-24 21:58:15,6073,1192,
72906,2021-10-25 14:55:11,3266,9330,
72907,2021-09-08 21:31:11,418,5829,
72908,2021-12-07 09:11:09,8611,3858,
72909,2021-11-21 11:41:22,8444,6863,
72910,2021-09-25 15:33:15,467,53,
